Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Brunei Darussalam,BRN,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.566026626361,4.9297196633257,-4.39772752085477,-6.57825307714653,-3.33253906859071,37.9049900844344,-16.6496902106092,-9.10233753693839,4.92738487864767,4.22177292163578,2.35035565374598,14.4989246411805,2.65395992297242,9.08502771752285,12.2869663534658,10.7382630197608,9.49074734667006,19.7406893883581,-18.4822907110199,4.23686478743845,11.5873106057843,6.00405191091991,0.434631438601869,0.309229759900404,-10.3050542901949,-4.24820700830625,2.41687471298309,-4.75516582245341,6.06374622073589,..,..
Brunei Darussalam,BRN,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2260170886.57332,2468005163.02412,2905176195.28494,3289305183.17204,3212914580.95295,3212317850.2126,3686410578.31073,3929444136.25926,4027939705.94476,3319288570.41527,3563935655.10331,4179406206.64922,4129131278.90235,4501276375.36683,4934481558.38547,5696658770.13984,6548880588.9836,7754570012.63987,9099560514.77625,10536116526.6417,8283570475.52504,10331597957.4061,12583911995.6401,13433061726.43,13648913429.7309,13157802498.7508,10762361711.0432,10157522010.8338,10446414625.1239,10248498931.2903,10699757400.5921,..,..
Brunei Darussalam,BRN,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.42534038275471,1.98742117995168,-7.04365457474286,-9.08540497140439,-5.82477348098264,34.5060318231451,-18.611332892967,-11.1453880730674,2.65041038473892,2.04703190559211,0.282200442116377,12.2735095990019,0.760079424301523,7.22189572344918,10.540747672746,9.19799679057232,8.11688253652387,18.3359963889021,-19.4344227875701,2.96767875591739,10.1550797206115,4.59331068818645,-0.910659274634824,-1.00381952149611,-11.4153403763852,-5.36062126783182,1.28529251636205,-5.74966790255699,5.00236461644434,..,..
Brunei Darussalam,BRN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8988.33548045511,9539.51144129858,10913.181404334,12009.6725054476,11406.095415263,11097.9293638068,12407.4779150984,12899.4948994132,12911.6357310979,10400.8916929051,10925.1462386756,12544.5159669631,12143.1822975216,12980.3198463763,13967.0291353839,15848.9702424919,17936.6347558656,20943.4670925989,24267.6302575327,27769.1530887878,21577.3048213477,26584.3903451733,31964.255857166,33667.0745053973,33749.8539361419,32109.5873832924,25938.7769779839,24196.6169137352,24609.8520902559,23891.5025440374,24693.8753198555,..,..
Brunei Darussalam,BRN,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32.6300010681152,27.1100006103516,25.9300003051758,24.9799995422363,22.2600002288818,..,..,..,..,..,..,..,6.69999980926514,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.88000011444092,..,..,9.96000003814697,10.0699996948242,8.34000015258789,8.90999984741211,..
Brunei Darussalam,BRN,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.01999998092651,2.44000005722046,2.58999991416931,1.91999995708466,1.97000002861023,..,..,..,..,..,..,..,3.70000004768372,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.26999998092651,..,..,8.80000019073486,7.71999979019165,6.01000022888184,6.44000005722046,..
Brunei Darussalam,BRN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.25,7.84999990463257,8.0600004196167,8.69999980926514,10.039999961853,7.67000007629395,7.84000015258789,6.55000019073486,6.03999996185303,..,..,..,..,..,..,..,4.69999980926514,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.96999979019165,..,..,9.31999969482422,8.69999980926514,6.92000007629395,7.40999984741211,..
Brunei Darussalam,BRN,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,Income share held by highest 20%,SI.DST.05TH.20,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bulgaria,BGR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.69999999999987,2.72638753651414,2.36966824644548,6.38888888888879,23.8000000000003,338.449111470112,91.2979327269304,72.8787913866333,96.0573382686504,62.0548336837993,121.60754244925,1058.37355921973,18.6722044420641,2.57304281890204,10.3162621289989,7.36093927231849,5.81014365721823,2.34864169582755,6.1471307424627,5.03883807111907,7.26159462769947,8.40253419005894,12.3487195994021,2.75320223914816,2.43899060504117,4.21990346601875,2.95456829831017,0.890093540913032,-1.41818380264842,-0.104633261008417,-0.798649886453611,2.06159619443137,2.81454473824833,3.10372944796774,1.67244096855762,3.29774435299511
Bulgaria,BGR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.82093836844999,1.91647280411895,-0.645271728479258,2.7367484955257,0.229177129157449,1.34548961427512,0.0638388001794397,-5.38974383643921,6.72968413394339,26.1880006603677,226.537859786141,59.578649441929,51.0910537497649,72.7049684694367,135.971789057485,62.9663417928465,913.211713300386,33.951017530392,3.31912931185813,7.38085235773622,6.11773687252449,3.84837958613112,2.18941578092733,5.58155865026613,6.59425062388337,6.75647677739832,11.0477772847817,8.10050423157742,3.93802758235266,0.764233396895648,6.112979908139,1.11213679402751,0.0719620126108111,1.34074019487281,2.94678565677383,3.32208191006247,4.81028842774043,4.23265442376268,5.23681906149365,4.20261923130272,..
Bulgaria,BGR,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.5066598378988,4.91670148899676,4.04241161578818,5.09396170594007,-0.186607902985642,0.257388587257964,6.68222642721324,4.50110847483518,-5.75042285114193,-2.98609118210832,-17.5689537556258,-1.36020162945954,-5.93029454052639,5.35037153381519,38.2964874790838,-2.03245010382999,-22.5402727005898,2.98024258810941,-7.72113683749973,3.80880635784911,7.3992185358295,8.14728372633033,4.73137856919728,7.55485784463129,4.45304744924277,5.42517616209463,3.02113615247055,11.2568944603936,-0.710480463087251,1.37979537739115,3.82859984110462,2.14562271225422,-1.34935707135384,2.32205515146472,2.1288914184656,5.22552580114942,4.10178277113944,1.9214869176503,6.59627324206762,..,..
Bulgaria,BGR,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16735278491.8646,16864792368.5986,16439901378.2653,14148749900.0839,15069338381.6669,14644947230.5893,17296194855.7669,23902118678.6242,18777280871.8854,18022723106.5153,15968627654.2624,8254758615.50476,8785879637.10535,9153076986.62582,8454680252.64845,17336303839.6596,11051219069.2486,10233903046.6303,13220025366.5978,11825232297.0119,11227430096.2399,12382788589.5542,14558296695.1098,18443507803.6362,22719701317.3417,25561191833.3015,28378499323.7212,34807514199.473,44762218585.4502,42881320191.405,41305281739.7854,46829419123.1951,45381676842.0101,46489026710.1564,47836076712.9996,41666896109.2796,44337944909.6408,49020937731.2667,54424648436.9427,57622976153.4332,..,..
Bulgaria,BGR,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.1356614570064,4.60680305974499,3.78310099916706,4.84835837029063,-0.185137527599338,0.283980126455347,6.52540233822936,4.38374400132106,-4.64118984657127,-1.22032520521202,-16.7484788667095,-0.295247217675538,-5.17693195995002,5.70873486183456,38.9138317610369,-1.52589707677187,-22.0672615512268,3.66973045551397,-7.20232403090826,4.32278254277982,9.55856296508604,10.5204999971889,5.56426444813816,8.36975015492357,5.24252389735381,6.22893504591231,3.78142402102119,12.0405791202764,-0.0687114145396066,2.04935503380482,4.49651800467717,2.73898798529264,-0.79571371345385,2.90529870435401,2.78262812195329,5.96615307886734,4.86497107388577,2.66010550413995,7.34925746275353,..,..
Bulgaria,BGR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1888.53042862942,1896.81368140793,1843.56385214589,1582.68059982115,1681.71835880595,1634.38094020257,1930.77301781434,2664.26955811535,2090.67458312229,2030.27824200812,1831.62403245206,956.256680873827,1028.77177032026,1080.35160960482,1001.31333370463,2062.35613392798,1321.46944935224,1231.21021707598,1601.11033113827,1440.23551644941,1374.19751949407,1546.0817887302,1857.59826742232,2372.05558089534,2944.16398863549,3337.41810693413,3733.51100993014,4613.11530371111,5974.22144250146,5760.17845679052,5585.11646450617,6372.79924401784,6211.65789045905,6398.93886196659,6621.88361984829,5804.81308896592,6220.40574380797,6927.82714896913,7747.2401123215,8260.45733984195,..,..
Bulgaria,BGR,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.6,27.9,25.7,25.7,26.9,26,27.4,27.6,28.8,28.7,31.4,31.9,32.6,31.4,..,..
Bulgaria,BGR,"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,58.7261970789425,62.2760418385192,44.4729244004478,27.7367286801249,26.5201734269743,31.5329773969756,34.8626335993906,35.5585188049449,26.4086008912416,24.7817057060409,22.1683380048446,24.4244563884094,21.2972961562413,29.2600492936028,26.0586413843341,21.8876559215823,21.7426089033774,31.4015222280287,25.9577395511618,27.1348966112981,25.673150753107,25.1285475210325,23.8797242561861,24.7425668474976,26.6911846128947,25.650271260266,26.4380324882524,27.4069783861598,27.6837983591723,26.2210765249987,..,..
Bulgaria,BGR,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29.0475972749303,37.8661423641762,21.0374479115856,12.6491766452053,14.4475243272788,..,..,..,..,..,..,..,..,..,..,12.8578344824811,13.7159110560133,19.6006709255934,15.8041660733492,15.8697725432464,15.5571053721922,15.343247388544,14.4964300700258,14.9547204124463,15.6163465521339,15.2719194218448,16.6410083375555,16.8618632018085,16.1053862512565,14.7185950832366,..,..
Bulgaria,BGR,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bulgaria,BGR,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.5,11.8000001907349,14.1000003814697,15.8199996948242,18.8600006103516,17.3600006103516,13.1899995803833,11.6199998855591,9.84000015258789,9.30000019073486,7.28999996185303,5.76000022888184,6.61999988555908,9.60999965667725,10.1099996566772,10.8400001525879,11.8400001525879,10.3999996185303,8.42000007629395,6.96999979019165,5.94999980926514,4.65000009536743,3.86999988555908,4.76999998092651,..
Bulgaria,BGR,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.8999996185303,12.6000003814697,14,16.5699996948242,20.8600006103516,18.7800006866455,14.1999998092651,12.3999996185303,10.3000001907349,8.64000034332275,6.51999998092651,5.48000001907349,6.98000001907349,10.8599996566772,12.2600002288818,13.5200004577637,13.8999996185303,12.3100004196167,9.77999973297119,8.10000038146973,6.34999990463257,5.69000005722046,4.53999996185303,5.42999982833862,..
Bulgaria,BGR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.70000004768372,11.1000003814697,15.3000001907349,16.3999996185303,12.8000001907349,11.1000003814697,12.5,13.6999998092651,12.1999998092651,14.1000003814697,16.2199993133545,19.9200000762939,18.1100006103516,13.7299995422363,12.039999961853,10.0799999237061,8.94999980926514,6.88000011444092,5.6100001335144,6.82000017166138,10.2799997329712,11.2600002288818,12.2700004577637,12.9399995803833,11.4200000762939,9.14000034332275,7.57000017166138,6.15999984741211,5.21000003814697,4.23000001907349,5.11999988555908,..
Bulgaria,BGR,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.6,1.8,1.2,1.3,2,2.4,2.2,1.8,1.6,3.4,1.9,1.4,0.9,0.9,..,..
Bulgaria,BGR,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11,4.8,3.4,2.9,4.4,5,5.4,5,3.9,6,4.6,3.3,2.2,2.6,..,..
Bulgaria,BGR,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24,12.2,9.1,9,11.4,11.9,11.6,11.5,9.1,12.4,9.4,7.9,6.9,6.2,..,..
Bulgaria,BGR,Income share held by highest 20%,SI.DST.05TH.20,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41.8,43,41,40.9,42.2,41.1,42.7,42.9,43.9,44.3,46.4,46.6,47.6,46.6,..,..
Burkina Faso,BFA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.78816199376886,18.5621387281079,1.67590956140173,5.57420282915099,1.84512319774994,-0.730252522661395,2.36410601983339,-4.33375390856904,-0.286713687770023,9.65552935762116,1.7726033145134,2.06121817995227,-2.92335655867957,7.60389036254306,8.71960945428422,18.7569466058634,-8.40071877820544,29.9861042997141,8.26914007214047,14.9934659503595,12.2026364968298,7.55570560440944,12.0597652081337,8.15376277420427,4.84695768186085,6.90605782140464,-2.61174292476783,-2.68178423511595,4.25561601785942,-0.481798715203327,-0.50430338891893,2.16260052713424,-1.99113580736895,0.553455723541917,25.1778762249963,7.45884497828323,6.09780439121743,2.31869062176682,5.08433344145323,-1.07261362759535,-0.304212168486795,5.00743290822374,2.17569480664608,2.03456574053815,-0.400228702115475,6.41504018369687,2.33310856372217,-0.230627306273007,10.6597978997424,2.60817666368317,-0.764230734676734,2.7597672485453,3.81815240252386,0.533738507090537,-0.258089517535353,0.724838981070599,0.441041448058759,1.48299897161327,1.95594302672532,-3.23338933983321,1.88470066518846,3.65326761825511
Burkina Faso,BFA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,..,1.90060824159283,2.01037156928888,5.14752475377193,1.81221658164532,-0.656072018132505,2.30311694455929,-4.41100840457682,-0.26387869549049,6.91315419311773,1.78342721835254,3.37747532516019,7.2966452553312,2.67785896603871,11.0147093833148,8.17615597380419,6.72550566612944,18.6619763376398,14.5323254954962,7.75352551257899,8.6943685276749,13.5846193820108,9.04651641935379,5.40931696257105,6.50108528790207,0.757066706389821,-6.34567686396427,1.23732317293741,3.40855659996421,4.83162040803329,1.81001542208845,-3.96778074826868,0.227059619996879,-1.44183978328999,14.6389618841227,6.76956903796038,0.348705151128442,1.55619984983713,7.94031603070835,17.3908245064623,-0.819773185220825,3.96155291715017,3.05698609068348,1.48472881492427,0.0906485898375564,3.73938539728054,-0.662826822466556,2.49234918341701,9.15980043749074,2.40550487042772,3.77961872815705,6.73800480732596,5.82399948795916,-2.12917117768745,-0.620386925840478,-2.22395417919314,2.60429919226561,1.41629727998107,1.07396688968345,1.61709395420242,6.83501464966376,..
Burkina Faso,BFA,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.92323471407016,8.13473814213349,-0.238287369687711,-1.24207538716547,1.19134544975061,9.75904682192524,-0.682943253530937,5.94742128712096,0.296685213767574,0.245390866087718,7.29625347733813,0.387556808197772,2.87216414831131,-7.21365690809343,8.16437880596639,10.7323448897545,4.92747103744907,8.88305711247817,3.23779403688145,3.80566841621916,6.5349732618154,4.16833983898893,7.53674239080402,4.67459758871904,7.25989792957135,5.65359504343526,3.83009541667516,4.94564721299878,2.28619150810489,8.16938547050279,6.07280115522838,12.3805205200155,3.34142424088226,3.22170009635525,5.54796783837403,8.45934452162129,6.4699865125385,7.78773949922702,9.73816126414143,..,..
Burkina Faso,BFA,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1815374385.30809,1661437039.05347,1630074294.10617,1476821958.53293,1339924328.91716,1427703125.66169,1866109778.53004,2158757101.63992,2377668963.07463,2370883219.00562,2802099660.58373,2830715994.18048,1995606796.73127,2082022619.11504,1641835645.52971,2054603942.05811,2258682255.49121,2119663717.43931,2423085949.95318,3053288399.73878,2733636663.97365,2943543621.56541,3321905733.95924,4332390255.67245,4919267966.50808,5451087263.8079,5798180055.80019,6680524840.67967,8171540427.68233,7983552911.82991,8262420271.76929,9526798810.08743,10235905796.6434,11024862788.2322,11252111516.4696,9493819272.92738,10352402893.4957,11427658982.3463,13289626097.9242,13670817401.7096,..,..
Burkina Faso,BFA,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.50815184160867,5.51994504380662,-2.72048325189296,-3.73787946849076,-1.38389234012176,6.95260096664117,-3.23772131826739,3.20586185209525,-2.31605209939025,-2.38520171586066,4.46208247802187,-2.27973827952177,0.122117699249884,-9.71003384128592,5.23462225086806,7.71278546776928,2.04673385532818,5.87358377321495,0.364900612744549,0.897031682594303,3.53246557160429,1.21517841997414,4.46455029198543,1.65457573299494,4.132396090692,2.54233461316235,0.749468873779847,1.81867989383244,-0.763073817275583,4.95233073161643,2.92856562097128,9.06200561421943,0.305613952315653,0.209234979070771,2.49069514238019,5.3431658336772,3.43626436980571,4.74136563408439,6.66053393665219,..,..
Burkina Faso,BFA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,266.073245675969,237.852191208265,227.71937898673,201.176960149754,177.915523450678,184.746392641021,235.302352485394,265.200968742312,284.535651437976,276.332577101941,318.021696273721,312.783325393867,214.648078460002,217.956399260698,167.251219520936,203.630166271364,217.751872890138,198.739241760699,220.908684708499,270.616916359244,235.496916206284,246.433227762413,270.225292614159,342.356300406274,377.517307485723,406.13274194875,419.271640885553,468.742018464857,556.275929446081,527.277011999388,529.465463284623,592.392063388435,617.690552086433,645.756325853939,639.832421319765,524.212940792703,555.197284910757,595.400326570585,672.842517002242,672.730660197173,..,..
Burkina Faso,BFA,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.5,..,..,..,42.7,..,..,..,..,33.8,..,..,..,..,..,32,..,..,..,..,29.6,..,..,..,37.5,..,..,..
Burkina Faso,BFA,"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.4062549030309,24.8038212257183,22.4396956287753,23.5325860989228,23.2552200276741,23.8414252402265,23.2687374945022,21.5711597647825,23.6113124171454,28.8979549590733,28.7421781858106,27.9258721955249,27.917414459678,25.2357673972201,26.5786292197526,25.4363959147067,27.4225260029375,30.1488996466696,..,..
Burkina Faso,BFA,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.7063637447552,15.4494047594979,15.5585914491444,15.9956593780684,15.1052404619407,14.9429992830345,16.404312549808,13.8280819402186,15.1758823656386,19.19468342102,20.0600951179572,19.2278878769171,19.877850956113,18.3486425186301,20.2623183268345,20.4534516974507,21.7737269767287,23.5350582204151,..,..
Burkina Faso,BFA,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Burkina Faso,BFA,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.600000023841858,..,..,..,..,..,..,..,..,..,..,..,..,2.57999992370605,..,..,..,..,..,..,..,..,3.90000009536743,..,..,..,..,..,..,9.23999977111816,..,..,..,4.63000011444092,..,..,..
Burkina Faso,BFA,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.89999997615814,..,..,..,..,..,..,..,..,..,..,..,..,2.30999994277954,..,..,..,..,..,..,..,..,2.79999995231628,..,..,..,..,..,..,3.85999989509583,..,..,..,4.75,..,..,..
Burkina Faso,BFA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.29999995231628,..,..,..,..,..,..,..,..,2.57999992370605,..,..,..,2.44000005722046,..,..,..,..,2.77999997138977,..,4,..,3.29999995231628,..,..,..,..,..,..,6.48000001907349,..,..,..,4.69000005722046,..,..,..
Burkina Faso,BFA,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,83.2,..,..,..,81.6,..,..,..,..,57.4,..,..,..,..,..,55.4,..,..,..,..,43.8,..,..,..,33.7,..,..,..
